City,PeerName,Weight,Rank,HorizonSteps,CacheHash,ModelType
stuttgart,hamburg,5.258134977930488e-06,17,12,abd00d5cef12,histgb
stuttgart,GLOBAL,4.043931755137759e-06,18,12,abd00d5cef12,histgb
stuttgart,toulouse,3.4360928795119163e-06,19,12,abd00d5cef12,histgb
stuttgart,taipeh,2.997496437610073e-06,20,12,abd00d5cef12,histgb
stuttgart,marseille,2.4034903587231716e-06,21,12,abd00d5cef12,histgb
stuttgart,madrid,2.365281475547468e-06,22,12,abd00d5cef12,histgb
stuttgart,darmstadt,-2.5285048883356906e-08,23,12,abd00d5cef12,histgb
stuttgart,santander,-2.499697460292512e-07,24,12,abd00d5cef12,histgb
stuttgart,bern,-7.132482828637287e-07,25,12,abd00d5cef12,histgb
stuttgart,bordeaux,-1.1470580319117066e-06,26,12,abd00d5cef12,histgb
stuttgart,kassel,-1.4476974155585454e-06,27,12,abd00d5cef12,histgb
stuttgart,augsburg,-1.4791079221167617e-06,28,12,abd00d5cef12,histgb
stuttgart,rotterdam,-1.0507382099619734e-05,29,12,abd00d5cef12,histgb
stuttgart,losangeles,-1.1471501458064445e-05,30,12,abd00d5cef12,histgb
stuttgart,paris,-1.2612315406576896e-05,31,12,abd00d5cef12,histgb
taipeh,GLOBAL,0.3160749152820915,1,12,abd00d5cef12,histgb
taipeh,cagliari,0.2469910090865282,2,12,abd00d5cef12,histgb
taipeh,marseille,0.22274741942585294,3,12,abd00d5cef12,histgb
taipeh,torino,0.0794377573065759,4,12,abd00d5cef12,histgb
taipeh,manchester,0.07145494028738214,5,12,abd00d5cef12,histgb
taipeh,losangeles,0.032603535309341326,6,12,abd00d5cef12,histgb
taipeh,madrid,0.019366389876392213,7,12,abd00d5cef12,histgb
taipeh,wolfsburg,0.007334008934721314,8,12,abd00d5cef12,histgb
taipeh,bern,0.002797140352315355,9,12,abd00d5cef12,histgb
taipeh,toulouse,0.0011892765795635946,10,12,abd00d5cef12,histgb
taipeh,toronto,4.192050892636232e-07,11,12,abd00d5cef12,histgb
taipeh,graz,3.854699334172676e-07,12,12,abd00d5cef12,histgb
taipeh,constance,3.179656206283395e-07,13,12,abd00d5cef12,histgb
taipeh,darmstadt,2.6740985564461017e-07,14,12,abd00d5cef12,histgb
taipeh,essen,2.5233840057332157e-07,15,12,abd00d5cef12,histgb
taipeh,rotterdam,2.201666034352006e-07,16,12,abd00d5cef12,histgb
taipeh,basel,2.0672880827928904e-07,17,12,abd00d5cef12,histgb
taipeh,speyer,2.0648777870358393e-07,18,12,abd00d5cef12,histgb
taipeh,hamburg,1.8547601024566597e-07,19,12,abd00d5cef12,histgb
taipeh,santander,1.8043433560460813e-07,20,12,abd00d5cef12,histgb
taipeh,zurich,1.544480323045463e-07,21,12,abd00d5cef12,histgb
taipeh,stuttgart,1.3701661367950485e-07,22,12,abd00d5cef12,histgb
taipeh,london,1.2056211398891968e-07,23,12,abd00d5cef12,histgb
taipeh,bremen,1.1273257230425618e-07,24,12,abd00d5cef12,histgb
taipeh,paris,1.0948152969839436e-07,25,12,abd00d5cef12,histgb
taipeh,strasbourg,1.0307500038178265e-07,26,12,abd00d5cef12,histgb
taipeh,augsburg,6.89126384096603e-08,27,12,abd00d5cef12,histgb
taipeh,kassel,6.751304034247075e-08,28,12,abd00d5cef12,histgb
taipeh,bolton,5.045963254168737e-08,29,12,abd00d5cef12,histgb
taipeh,luzern,2.693693157695732e-08,30,12,abd00d5cef12,histgb
taipeh,bordeaux,1.2214311787362668e-08,31,12,abd00d5cef12,histgb
torino,manchester,0.30496558527135603,1,12,abd00d5cef12,histgb
torino,bordeaux,0.24601424636143346,2,12,abd00d5cef12,histgb
torino,toronto,0.10830927076343896,3,12,abd00d5cef12,histgb
torino,marseille,0.10005244362878071,4,12,abd00d5cef12,histgb
torino,constance,0.06627351559397747,5,12,abd00d5cef12,histgb
torino,taipeh,0.05926062359228102,6,12,abd00d5cef12,histgb
torino,essen,0.05708956106422879,7,12,abd00d5cef12,histgb
torino,toulouse,0.023746628981931178,8,12,abd00d5cef12,histgb
torino,stuttgart,0.01724985714165885,9,12,abd00d5cef12,histgb
torino,strasbourg,0.017043725410276087,10,12,abd00d5cef12,histgb
torino,bremen,3.1469088804738556e-06,11,12,abd00d5cef12,histgb
torino,basel,2.8691289320299457e-06,12,12,abd00d5cef12,histgb
torino,london,2.1685971136422605e-06,13,12,abd00d5cef12,histgb
torino,kassel,1.5182940895792922e-06,14,12,abd00d5cef12,histgb
torino,bolton,1.0951092548493507e-06,15,12,abd00d5cef12,histgb
torino,madrid,5.167108491242805e-07,16,12,abd00d5cef12,histgb
torino,wolfsburg,3.970408276746933e-07,17,12,abd00d5cef12,histgb
torino,GLOBAL,3.179356413848456e-07,18,12,abd00d5cef12,histgb
torino,speyer,9.896077230512423e-08,19,12,abd00d5cef12,histgb
torino,luzern,-3.477349367759977e-07,20,12,abd00d5cef12,histgb
torino,hamburg,-5.712208195043632e-07,21,12,abd00d5cef12,histgb
torino,cagliari,-6.384183748274365e-07,22,12,abd00d5cef12,histgb
torino,paris,-6.522169081117928e-07,23,12,abd00d5cef12,histgb
torino,santander,-8.053317312203347e-07,24,12,abd00d5cef12,histgb
torino,bern,-1.0189143595499836e-06,25,12,abd00d5cef12,histgb
torino,rotterdam,-1.0745763494850648e-06,26,12,abd00d5cef12,histgb
torino,losangeles,-1.7549034072632806e-06,27,12,abd00d5cef12,histgb
torino,graz,-1.9712772414399845e-06,28,12,abd00d5cef12,histgb
torino,zurich,-2.345775503337535e-06,29,12,abd00d5cef12,histgb
torino,augsburg,-3.0421330130621903e-06,30,12,abd00d5cef12,histgb
torino,darmstadt,-3.3782639304321924e-06,31,12,abd00d5cef12,histgb
toronto,essen,0.5141344963539691,1,12,abd00d5cef12,histgb
toronto,stuttgart,0.24062507461106625,2,12,abd00d5cef12,histgb
toronto,constance,0.11815513231181499,3,12,abd00d5cef12,histgb
toronto,paris,0.07705640784793058,4,12,abd00d5cef12,histgb
toronto,losangeles,0.049999923831919785,5,12,abd00d5cef12,histgb
toronto,bordeaux,1.4431542142010282e-05,6,12,abd00d5cef12,histgb
toronto,basel,1.3351443748590504e-05,7,12,abd00d5cef12,histgb
toronto,manchester,8.75716589227573e-06,8,12,abd00d5cef12,histgb
toronto,bolton,7.034896751955542e-06,9,12,abd00d5cef12,histgb
toronto,wolfsburg,6.799912127258843e-06,10,12,abd00d5cef12,histgb
toronto,augsburg,6.711286575903823e-06,11,12,abd00d5cef12,histgb
toronto,santander,6.3359573067979685e-06,12,12,abd00d5cef12,histgb
toronto,toulouse,5.294911539238997e-06,13,12,abd00d5cef12,histgb
toronto,torino,4.879491731007879e-06,14,12,abd00d5cef12,histgb
toronto,GLOBAL,1.3948510269523647e-06,15,12,abd00d5cef12,histgb
toronto,taipeh,1.108499491462205e-06,16,12,abd00d5cef12,histgb
toronto,bern,9.77296338978391e-07,17,12,abd00d5cef12,histgb
toronto,luzern,9.742356302474521e-08,18,12,abd00d5cef12,histgb
toronto,strasbourg,2.7739516341520832e-08,19,12,abd00d5cef12,histgb
toronto,madrid,-1.4458159164308236e-07,20,12,abd00d5cef12,histgb
toronto,marseille,-4.899621684307073e-07,21,12,abd00d5cef12,histgb
toronto,hamburg,-6.674358728984781e-07,22,12,abd00d5cef12,histgb
toronto,graz,-9.343717840729074e-07,23,12,abd00d5cef12,histgb
toronto,london,-1.5195836954319485e-06,24,12,abd00d5cef12,histgb
toronto,kassel,-2.026987824292406e-06,25,12,abd00d5cef12,histgb
toronto,zurich,-3.2833257070913006e-06,26,12,abd00d5cef12,histgb
toronto,cagliari,-3.88421443139225e-06,27,12,abd00d5cef12,histgb
toronto,bremen,-5.3943675352258826e-06,28,12,abd00d5cef12,histgb
toronto,speyer,-5.711515048444063e-06,29,12,abd00d5cef12,histgb
toronto,darmstadt,-8.960589519857103e-06,30,12,abd00d5cef12,histgb
toronto,rotterdam,-1.523614492320246e-05,31,12,abd00d5cef12,histgb
toulouse,marseille,0.5149456030262187,1,12,abd00d5cef12,histgb
toulouse,torino,0.2695498149142015,2,12,abd00d5cef12,histgb
toulouse,manchester,0.08139458319341518,3,12,abd00d5cef12,histgb
toulouse,cagliari,0.07318895314147153,4,12,abd00d5cef12,histgb
toulouse,constance,0.03132443333150948,5,12,abd00d5cef12,histgb
toulouse,madrid,0.02519800271783243,6,12,abd00d5cef12,histgb
toulouse,kassel,0.004397700167702524,7,12,abd00d5cef12,histgb
toulouse,bolton,2.844380469077559e-05,8,12,abd00d5cef12,histgb
toulouse,luzern,1.988850643657857e-05,9,12,abd00d5cef12,histgb
toulouse,toronto,1.6777282708841355e-05,10,12,abd00d5cef12,histgb
toulouse,hamburg,1.222193289222392e-05,11,12,abd00d5cef12,histgb
toulouse,paris,1.1903657117484405e-05,12,12,abd00d5cef12,histgb
toulouse,stuttgart,1.0712533484211143e-05,13,12,abd00d5cef12,histgb
toulouse,graz,7.736222189473295e-06,14,12,abd00d5cef12,histgb
toulouse,augsburg,4.859007923662498e-06,15,12,abd00d5cef12,histgb
toulouse,basel,4.565353033261042e-06,16,12,abd00d5cef12,histgb
toulouse,wolfsburg,1.5894295507743918e-06,17,12,abd00d5cef12,histgb
toulouse,taipeh,1.8979786847164278e-07,18,12,abd00d5cef12,histgb
toulouse,bordeaux,-2.3126533213739408e-06,19,12,abd00d5cef12,histgb
toulouse,bremen,-5.01994878114065e-06,20,12,abd00d5cef12,histgb
toulouse,speyer,-5.431449268669682e-06,21,12,abd00d5cef12,histgb
toulouse,darmstadt,-5.577796637444087e-06,22,12,abd00d5cef12,histgb
toulouse,santander,-5.692628083989479e-06,23,12,abd00d5cef12,histgb
toulouse,strasbourg,-6.636498766721687e-06,24,12,abd00d5cef12,histgb
toulouse,GLOBAL,-7.112702346780346e-06,25,12,abd00d5cef12,histgb
toulouse,bern,-7.37001108458873e-06,26,12,abd00d5cef12,histgb
toulouse,essen,-7.971872836831097e-06,27,12,abd00d5cef12,histgb
toulouse,zurich,-1.2722262421400309e-05,28,12,abd00d5cef12,histgb
toulouse,london,-1.2744403416234819e-05,29,12,abd00d5cef12,histgb
toulouse,losangeles,-1.3564863612075347e-05,30,12,abd00d5cef12,histgb
toulouse,rotterdam,-2.574788869976369e-05,31,12,abd00d5cef12,histgb
wolfsburg,bremen,0.5714384967707747,1,12,abd00d5cef12,histgb
wolfsburg,graz,0.1333784076758321,2,12,abd00d5cef12,histgb
wolfsburg,stuttgart,0.09935473298939845,3,12,abd00d5cef12,histgb
wolfsburg,basel,0.0950020575463373,4,12,abd00d5cef12,histgb
wolfsburg,toronto,0.07736751443128285,5,12,abd00d5cef12,histgb
wolfsburg,constance,0.022697535331493282,6,12,abd00d5cef12,histgb
wolfsburg,bern,0.0007209904158335954,7,12,abd00d5cef12,histgb
wolfsburg,losangeles,1.3244089723800462e-05,8,12,abd00d5cef12,histgb
wolfsburg,bolton,6.740703532141116e-06,9,12,abd00d5cef12,histgb
wolfsburg,manchester,5.565470629202033e-06,10,12,abd00d5cef12,histgb
wolfsburg,paris,4.885687306295859e-06,11,12,abd00d5cef12,histgb
wolfsburg,taipeh,3.440775416784774e-06,12,12,abd00d5cef12,histgb
wolfsburg,torino,2.8247513062759174e-06,13,12,abd00d5cef12,histgb
wolfsburg,marseille,2.269371532563323e-06,14,12,abd00d5cef12,histgb
wolfsburg,strasbourg,2.172388516969906e-06,15,12,abd00d5cef12,histgb
wolfsburg,toulouse,2.0401792586480127e-06,16,12,abd00d5cef12,histgb
wolfsburg,bordeaux,1.6888239622446374e-06,17,12,abd00d5cef12,histgb
wolfsburg,cagliari,1.4838374648742954e-06,18,12,abd00d5cef12,histgb
wolfsburg,GLOBAL,1.301390561234674e-06,19,12,abd00d5cef12,histgb
wolfsburg,madrid,6.398446000623022e-07,20,12,abd00d5cef12,histgb
wolfsburg,london,4.128720682550553e-07,21,12,abd00d5cef12,histgb
wolfsburg,zurich,4.0621282432375697e-07,22,12,abd00d5cef12,histgb
wolfsburg,kassel,3.1506943273103446e-07,23,12,abd00d5cef12,histgb
wolfsburg,augsburg,2.3186029471128898e-07,24,12,abd00d5cef12,histgb
wolfsburg,luzern,9.022491012058304e-09,25,12,abd00d5cef12,histgb
wolfsburg,hamburg,-1.8274621225054593e-07,26,12,abd00d5cef12,histgb
wolfsburg,speyer,-2.689241331412295e-07,27,12,abd00d5cef12,histgb
wolfsburg,essen,-5.839275806670676e-07,28,12,abd00d5cef12,histgb
wolfsburg,rotterdam,-7.021905270164066e-07,29,12,abd00d5cef12,histgb
wolfsburg,darmstadt,-1.7901824922906196e-06,30,12,abd00d5cef12,histgb
wolfsburg,santander,-5.737775286398854e-06,31,12,abd00d5cef12,histgb
zurich,hamburg,0.29038988541814853,1,12,abd00d5cef12,histgb
zurich,london,0.17565840319286602,2,12,abd00d5cef12,histgb
zurich,stuttgart,0.1707257185087837,3,12,abd00d5cef12,histgb
zurich,basel,0.11824357407127062,4,12,abd00d5cef12,histgb
zurich,bremen,0.07830687503251156,5,12,abd00d5cef12,histgb
zurich,graz,0.07557487582580683,6,12,abd00d5cef12,histgb
zurich,darmstadt,0.049426458386777006,7,12,abd00d5cef12,histgb
zurich,wolfsburg,0.012068948308815292,8,12,abd00d5cef12,histgb
zurich,kassel,0.010999827824886803,9,12,abd00d5cef12,histgb
zurich,bordeaux,0.010798862131453575,10,12,abd00d5cef12,histgb
zurich,bern,0.007603101823400425,11,12,abd00d5cef12,histgb
zurich,rotterdam,0.00019400914527098053,12,12,abd00d5cef12,histgb
zurich,bolton,2.4190956925770055e-06,13,12,abd00d5cef12,histgb
zurich,manchester,1.6495668725171972e-06,14,12,abd00d5cef12,histgb
zurich,constance,9.023790358340179e-07,15,12,abd00d5cef12,histgb
zurich,paris,7.017682681666299e-07,16,12,abd00d5cef12,histgb
zurich,cagliari,6.599624552937628e-07,17,12,abd00d5cef12,histgb
zurich,strasbourg,5.545524124988445e-07,18,12,abd00d5cef12,histgb
zurich,taipeh,4.834887111929534e-07,19,12,abd00d5cef12,histgb
zurich,toronto,4.3200824238389274e-07,20,12,abd00d5cef12,histgb
zurich,marseille,3.657527265459909e-07,21,12,abd00d5cef12,histgb
zurich,GLOBAL,3.5391637176665767e-07,22,12,abd00d5cef12,histgb
zurich,speyer,2.9213283693536353e-07,23,12,abd00d5cef12,histgb
zurich,essen,2.7171050161663417e-07,24,12,abd00d5cef12,histgb
zurich,toulouse,2.3082916056307493e-07,25,12,abd00d5cef12,histgb
zurich,santander,1.880884793173063e-07,26,12,abd00d5cef12,histgb
zurich,torino,8.630308801856888e-08,27,12,abd00d5cef12,histgb
zurich,madrid,4.8613302406416675e-08,28,12,abd00d5cef12,histgb
zurich,augsburg,3.1020646697845686e-08,29,12,abd00d5cef12,histgb
zurich,luzern,1.269457902438038e-08,30,12,abd00d5cef12,histgb
zurich,losangeles,-2.3368452419177664e-07,31,12,abd00d5cef12,histgb
